,ward_id,ward_name,timestamp,occupancy,occupancy_rate,queue
412,001,A_and_E,2019-10-05 02:07:00.000000,29,0.58,0
413,002,Elective,2019-10-05 02:10:00.000000,21,0.84,0
414,002,Elective,2019-10-05 02:11:00.000000,22,0.88,0
415,001,A_and_E,2019-10-05 02:31:00.000000,30,0.6,0
416,002,Elective,2019-10-05 02:33:00.000000,23,0.92,0
417,001,A_and_E,2019-10-05 03:05:00.000000,31,0.62,0
418,001,A_and_E,2019-10-05 03:43:00.000000,32,0.64,0
419,002,Elective,2019-10-05 04:22:00.000000,24,0.96,0
420,001,A_and_E,2019-10-05 04:24:00.000000,33,0.66,0
421,001,A_and_E,2019-10-05 04:25:00.000000,34,0.68,0
422,001,A_and_E,2019-10-05 04:26:00.000000,35,0.7,0
423,001,A_and_E,2019-10-05 04:44:00.000000,36,0.72,0
424,001,A_and_E,2019-10-05 04:46:00.000000,37,0.74,0
425,002,Elective,2019-10-05 05:05:00.000000,25,1.0,0
426,001,A_and_E,2019-10-05 05:10:00.000000,38,0.76,0
427,001,A_and_E,2019-10-05 05:35:00.000000,39,0.78,0
428,002,Elective,2019-10-05 06:01:00.000000,25,1.0,1
429,001,A_and_E,2019-10-05 06:21:00.000000,40,0.8,0
430,003,Ward_1,2019-10-05 06:59:02.820447,5,0.11,0
431,001,A_and_E,2019-10-05 06:59:02.820447,39,0.78,0
432,003,Ward_1,2019-10-05 06:59:12.105966,6,0.13,0
433,001,A_and_E,2019-10-05 06:59:12.105966,38,0.76,0
434,003,Ward_1,2019-10-05 07:00:00.000000,7,0.16,0
435,003,Ward_1,2019-10-05 07:00:00.000000,8,0.18,0
436,003,Ward_1,2019-10-05 07:00:00.000000,9,0.2,0
437,003,Ward_1,2019-10-05 07:00:00.000000,10,0.22,0
438,003,Ward_1,2019-10-05 07:00:00.000000,11,0.24,0
439,001,A_and_E,2019-10-05 07:00:00.000000,37,0.74,0
440,001,A_and_E,2019-10-05 07:00:00.000000,36,0.72,0
441,001,A_and_E,2019-10-05 07:00:00.000000,35,0.7,0
442,001,A_and_E,2019-10-05 07:00:00.000000,34,0.68,0
443,001,A_and_E,2019-10-05 07:00:00.000000,33,0.66,0
444,002,Elective,2019-10-05 07:11:00.000000,25,1.0,2
445,003,Ward_1,2019-10-05 07:29:17.933291,12,0.27,0
446,001,A_and_E,2019-10-05 07:29:17.933291,32,0.64,0
447,002,Elective,2019-10-05 07:42:00.000000,25,1.0,3
448,003,Ward_1,2019-10-05 07:45:51.492843,13,0.29,0
449,001,A_and_E,2019-10-05 07:45:51.492843,31,0.62,0
450,003,Ward_1,2019-10-05 07:49:56.591806,14,0.31,0
451,001,A_and_E,2019-10-05 07:49:56.591806,30,0.6,0
452,002,Elective,2019-10-05 07:52:00.000000,25,1.0,4
453,001,A_and_E,2019-10-05 07:59:00.000000,31,0.62,0
454,008,Ward_6,2019-10-05 07:59:15.904385,1,0.05,0
455,002,Elective,2019-10-05 07:59:15.904385,24,0.96,4
456,008,Ward_6,2019-10-05 07:59:26.857121,2,0.1,0
457,002,Elective,2019-10-05 07:59:26.857121,24,0.96,3
458,003,Ward_1,2019-10-05 08:15:15.725661,15,0.33,0
459,001,A_and_E,2019-10-05 08:15:15.725661,30,0.6,0
460,008,Ward_6,2019-10-05 08:19:04.269176,3,0.15,0
461,002,Elective,2019-10-05 08:19:04.269176,24,0.96,2
462,003,Ward_1,2019-10-05 08:23:12.629789,16,0.36,0
463,001,A_and_E,2019-10-05 08:23:12.629789,29,0.58,0
464,003,Ward_1,2019-10-05 08:32:44.398965,17,0.38,0
465,001,A_and_E,2019-10-05 08:32:44.398965,28,0.56,0
466,003,Ward_1,2019-10-05 08:45:10.364307,18,0.4,0
467,001,A_and_E,2019-10-05 08:45:10.364307,27,0.54,0
468,002,Elective,2019-10-05 08:50:00.000000,25,1.0,2
469,007,Ward_5,2019-10-05 08:59:04.812970,10,0.29,0
470,001,A_and_E,2019-10-05 08:59:04.812970,26,0.52,0
471,005,Ward_3,2019-10-05 08:59:08.870616,1,0.01,0
472,002,Elective,2019-10-05 08:59:08.870616,24,0.96,2
473,005,Ward_3,2019-10-05 08:59:12.105966,2,0.03,0
474,003,Ward_1,2019-10-05 08:59:12.105966,17,0.38,0
475,005,Ward_3,2019-10-05 08:59:15.311661,3,0.04,0
476,002,Elective,2019-10-05 08:59:15.311661,24,0.96,1
477,004,Ward_2,2019-10-05 08:59:17.120359,2,0.03,0
478,002,Elective,2019-10-05 08:59:17.120359,24,0.96,0
479,007,Ward_5,2019-10-05 08:59:19.241752,11,0.31,0
480,001,A_and_E,2019-10-05 08:59:19.241752,25,0.5,0
481,007,Ward_5,2019-10-05 08:59:19.653257,12,0.34,0
482,001,A_and_E,2019-10-05 08:59:19.653257,24,0.48,0
483,004,Ward_2,2019-10-05 08:59:20.627507,3,0.05,0
484,002,Elective,2019-10-05 08:59:20.627507,23,0.92,0
485,008,Ward_6,2019-10-05 08:59:20.886531,4,0.2,0
486,004,Ward_2,2019-10-05 08:59:20.886531,2,0.03,0
487,005,Ward_3,2019-10-05 08:59:21.946492,4,0.05,0
488,003,Ward_1,2019-10-05 08:59:21.946492,16,0.36,0
489,004,Ward_2,2019-10-05 08:59:24.965230,3,0.05,0
490,001,A_and_E,2019-10-05 08:59:24.965230,23,0.46,0
491,005,Ward_3,2019-10-05 08:59:28.241921,5,0.06,0
492,002,Elective,2019-10-05 08:59:28.241921,22,0.88,0
493,004,Ward_2,2019-10-05 08:59:31.942999,4,0.07,0
494,001,A_and_E,2019-10-05 08:59:31.942999,22,0.44,0
495,005,Ward_3,2019-10-05 08:59:39.073110,6,0.07,0
496,002,Elective,2019-10-05 08:59:39.073110,21,0.84,0
497,007,Ward_5,2019-10-05 08:59:40.348177,13,0.37,0
498,001,A_and_E,2019-10-05 08:59:40.348177,21,0.42,0
499,005,Ward_3,2019-10-05 08:59:41.433003,7,0.09,0
500,002,Elective,2019-10-05 08:59:41.433003,20,0.8,0
501,005,Ward_3,2019-10-05 08:59:42.957093,8,0.1,0
502,002,Elective,2019-10-05 08:59:42.957093,19,0.76,0
503,005,Ward_3,2019-10-05 08:59:45.363512,9,0.11,0
504,002,Elective,2019-10-05 08:59:45.363512,18,0.72,0
505,007,Ward_5,2019-10-05 08:59:46.946029,14,0.4,0
506,001,A_and_E,2019-10-05 08:59:46.946029,20,0.4,0
507,007,Ward_5,2019-10-05 08:59:48.038764,15,0.43,0
508,001,A_and_E,2019-10-05 08:59:48.038764,19,0.38,0
509,007,Ward_5,2019-10-05 08:59:50.866219,16,0.46,0
510,001,A_and_E,2019-10-05 08:59:50.866219,18,0.36,0
511,005,Ward_3,2019-10-05 08:59:51.304927,10,0.12,0
512,002,Elective,2019-10-05 08:59:51.304927,17,0.68,0
513,005,Ward_3,2019-10-05 08:59:58.842776,11,0.14,0
514,002,Elective,2019-10-05 08:59:58.842776,16,0.64,0
515,007,Ward_5,2019-10-05 09:00:00.000000,17,0.49,0
516,005,Ward_3,2019-10-05 09:00:00.000000,12,0.15,0
517,007,Ward_5,2019-10-05 09:00:00.000000,18,0.51,0
518,001,A_and_E,2019-10-05 09:00:00.000000,17,0.34,0
519,002,Elective,2019-10-05 09:00:00.000000,15,0.6,0
520,001,A_and_E,2019-10-05 09:00:00.000000,16,0.32,0
521,003,Ward_1,2019-10-05 09:02:17.943630,17,0.38,0
522,001,A_and_E,2019-10-05 09:02:17.943630,15,0.3,0
523,005,Ward_3,2019-10-05 09:05:27.794733,13,0.16,0
524,002,Elective,2019-10-05 09:05:27.794733,14,0.56,0
525,003,Ward_1,2019-10-05 09:05:28.766066,18,0.4,0
526,001,A_and_E,2019-10-05 09:05:28.766066,14,0.28,0
527,004,Ward_2,2019-10-05 09:05:28.766066,5,0.08,0
528,003,Ward_1,2019-10-05 09:05:28.766066,17,0.38,0
529,005,Ward_3,2019-10-05 09:05:30.361010,14,0.17,0
530,003,Ward_1,2019-10-05 09:05:30.361010,16,0.36,0
531,003,Ward_1,2019-10-05 09:10:47.529071,17,0.38,0
532,001,A_and_E,2019-10-05 09:10:47.529071,13,0.26,0
533,005,Ward_3,2019-10-05 09:10:47.529071,15,0.19,0
534,003,Ward_1,2019-10-05 09:10:47.529071,16,0.36,0
535,001,A_and_E,2019-10-05 09:12:00.000000,14,0.28,0
536,007,Ward_5,2019-10-05 09:16:24.574174,19,0.54,0
537,001,A_and_E,2019-10-05 09:16:24.574174,13,0.26,0
538,002,Elective,2019-10-05 09:22:00.000000,15,0.6,0
539,005,Ward_3,2019-10-05 09:35:39.854599,16,0.2,0
540,002,Elective,2019-10-05 09:35:39.854599,14,0.56,0
541,003,Ward_1,2019-10-05 09:38:20.639260,17,0.38,0
542,001,A_and_E,2019-10-05 09:38:20.639260,12,0.24,0
543,001,A_and_E,2019-10-05 09:58:00.000000,13,0.26,0
544,003,Ward_1,2019-10-05 09:58:00.000000,18,0.4,0
545,001,A_and_E,2019-10-05 09:58:00.000000,12,0.24,0
546,003,Ward_1,2019-10-05 09:58:20.426326,19,0.42,0
547,001,A_and_E,2019-10-05 09:58:20.426326,11,0.22,0
548,003,Ward_1,2019-10-05 10:06:44.907232,20,0.44,0
549,001,A_and_E,2019-10-05 10:06:44.907232,10,0.2,0
550,004,Ward_2,2019-10-05 10:08:36.401198,6,0.1,0
551,001,A_and_E,2019-10-05 10:08:36.401198,9,0.18,0
552,008,Ward_6,2019-10-05 10:08:36.401198,5,0.25,0
553,004,Ward_2,2019-10-05 10:08:36.401198,5,0.08,0
554,001,A_and_E,2019-10-05 10:10:00.000000,10,0.2,0
555,003,Ward_1,2019-10-05 10:17:25.302183,21,0.47,0
556,001,A_and_E,2019-10-05 10:17:25.302183,9,0.18,0
557,007,Ward_5,2019-10-05 10:19:49.525429,20,0.57,0
558,001,A_and_E,2019-10-05 10:19:49.525429,8,0.16,0
559,001,A_and_E,2019-10-05 10:25:00.000000,9,0.18,0
560,007,Ward_5,2019-10-05 10:50:49.407846,21,0.6,0
561,001,A_and_E,2019-10-05 10:50:49.407846,8,0.16,0
562,001,A_and_E,2019-10-05 10:52:00.000000,9,0.18,0
563,007,Ward_5,2019-10-05 11:14:59.232517,22,0.63,0
564,001,A_and_E,2019-10-05 11:14:59.232517,8,0.16,0
565,001,A_and_E,2019-10-05 11:24:00.000000,9,0.18,0
566,001,A_and_E,2019-10-05 11:27:00.000000,10,0.2,0
567,004,Ward_2,2019-10-05 12:02:12.325776,6,0.1,0
568,003,Ward_1,2019-10-05 12:02:12.325776,20,0.44,0
569,007,Ward_5,2019-10-05 12:07:08.055896,23,0.66,0
570,001,A_and_E,2019-10-05 12:07:08.055896,9,0.18,0
571,001,A_and_E,2019-10-05 12:11:00.000000,10,0.2,0
572,007,Ward_5,2019-10-05 12:11:00.000000,24,0.69,0
573,001,A_and_E,2019-10-05 12:11:00.000000,9,0.18,0
574,007,Ward_5,2019-10-05 12:19:03.730606,25,0.71,0
575,001,A_and_E,2019-10-05 12:19:03.730606,8,0.16,0
576,001,A_and_E,2019-10-05 12:22:00.000000,9,0.18,0
577,003,Ward_1,2019-10-05 12:24:52.816608,21,0.47,0
578,001,A_and_E,2019-10-05 12:24:52.816608,8,0.16,0
579,002,Elective,2019-10-05 12:28:00.000000,15,0.6,0
580,001,A_and_E,2019-10-05 12:29:00.000000,9,0.18,0
581,001,A_and_E,2019-10-05 12:30:00.000000,10,0.2,0
582,001,A_and_E,2019-10-05 12:37:00.000000,11,0.22,0
583,001,A_and_E,2019-10-05 12:37:00.000000,12,0.24,0
584,005,Ward_3,2019-10-05 12:37:17.294589,17,0.21,0
585,002,Elective,2019-10-05 12:37:17.294589,14,0.56,0
586,001,A_and_E,2019-10-05 12:48:00.000000,13,0.26,0
587,002,Elective,2019-10-05 12:48:00.000000,15,0.6,0
588,002,Elective,2019-10-05 12:53:00.000000,16,0.64,0
589,003,Ward_1,2019-10-05 12:56:18.642191,22,0.49,0
590,001,A_and_E,2019-10-05 12:56:18.642191,12,0.24,0
591,006,Ward_4,2019-10-05 12:59:01.184133,11,0.16,0
592,002,Elective,2019-10-05 12:59:01.184133,15,0.6,0
593,006,Ward_4,2019-10-05 12:59:02.462458,12,0.17,0
594,002,Elective,2019-10-05 12:59:02.462458,14,0.56,0
595,006,Ward_4,2019-10-05 12:59:08.294265,13,0.19,0
596,002,Elective,2019-10-05 12:59:08.294265,13,0.52,0
597,006,Ward_4,2019-10-05 12:59:18.473159,14,0.2,0
598,002,Elective,2019-10-05 12:59:18.473159,12,0.48,0
599,003,Ward_1,2019-10-05 12:59:18.645174,23,0.51,0
600,001,A_and_E,2019-10-05 12:59:18.645174,11,0.22,0
601,006,Ward_4,2019-10-05 12:59:24.498118,15,0.21,0
602,002,Elective,2019-10-05 12:59:24.498118,11,0.44,0
603,006,Ward_4,2019-10-05 12:59:28.814979,16,0.23,0
604,002,Elective,2019-10-05 12:59:28.814979,10,0.4,0
605,006,Ward_4,2019-10-05 12:59:32.248415,17,0.24,0
606,002,Elective,2019-10-05 12:59:32.248415,9,0.36,0
607,006,Ward_4,2019-10-05 12:59:32.616002,18,0.26,0
608,002,Elective,2019-10-05 12:59:32.616002,8,0.32,0
609,006,Ward_4,2019-10-05 12:59:48.301125,19,0.27,0
610,002,Elective,2019-10-05 12:59:48.301125,7,0.28,0
611,006,Ward_4,2019-10-05 12:59:52.074799,20,0.29,0
612,002,Elective,2019-10-05 12:59:52.074799,6,0.24,0
613,006,Ward_4,2019-10-05 12:59:53.657839,21,0.3,0
614,002,Elective,2019-10-05 12:59:53.657839,5,0.2,0
615,006,Ward_4,2019-10-05 12:59:55.256276,22,0.31,0
616,002,Elective,2019-10-05 12:59:55.256276,4,0.16,0
617,006,Ward_4,2019-10-05 12:59:56.663726,23,0.33,0
618,002,Elective,2019-10-05 12:59:56.663726,3,0.12,0
619,006,Ward_4,2019-10-05 12:59:57.366874,24,0.34,0
620,002,Elective,2019-10-05 12:59:57.366874,2,0.08,0
621,001,A_and_E,2019-10-05 13:05:00.000000,12,0.24,0
622,007,Ward_5,2019-10-05 13:05:00.000000,26,0.74,0
623,001,A_and_E,2019-10-05 13:05:00.000000,11,0.22,0
624,002,Elective,2019-10-05 13:10:00.000000,3,0.12,0
625,006,Ward_4,2019-10-05 13:12:49.932236,25,0.36,0
626,002,Elective,2019-10-05 13:12:49.932236,2,0.08,0
627,001,A_and_E,2019-10-05 13:33:00.000000,12,0.24,0
628,003,Ward_1,2019-10-05 13:33:00.000000,24,0.53,0
629,001,A_and_E,2019-10-05 13:33:00.000000,11,0.22,0
630,004,Ward_2,2019-10-05 13:48:59.819065,7,0.12,0
631,002,Elective,2019-10-05 13:48:59.819065,1,0.04,0
632,007,Ward_5,2019-10-05 13:53:45.012511,27,0.77,0
633,001,A_and_E,2019-10-05 13:53:45.012511,10,0.2,0
634,001,A_and_E,2019-10-05 13:56:00.000000,11,0.22,0
635,007,Ward_5,2019-10-05 14:04:34.289081,28,0.8,0
636,001,A_and_E,2019-10-05 14:04:34.289081,10,0.2,0
637,001,A_and_E,2019-10-05 14:09:00.000000,11,0.22,0
638,002,Elective,2019-10-05 14:09:00.000000,2,0.08,0
639,005,Ward_3,2019-10-05 14:13:59.638802,18,0.23,0
640,002,Elective,2019-10-05 14:13:59.638802,1,0.04,0
641,006,Ward_4,2019-10-05 14:13:59.638802,26,0.37,0
642,005,Ward_3,2019-10-05 14:13:59.638802,17,0.21,0
643,003,Ward_1,2019-10-05 14:15:41.868361,25,0.56,0
644,001,A_and_E,2019-10-05 14:15:41.868361,10,0.2,0
645,007,Ward_5,2019-10-05 14:18:41.668428,29,0.83,0
646,001,A_and_E,2019-10-05 14:18:41.668428,9,0.18,0
647,001,A_and_E,2019-10-05 14:21:00.000000,10,0.2,0
648,003,Ward_1,2019-10-05 14:21:00.000000,26,0.58,0
649,001,A_and_E,2019-10-05 14:21:00.000000,9,0.18,0
650,007,Ward_5,2019-10-05 14:38:23.580297,30,0.86,0
651,001,A_and_E,2019-10-05 14:38:23.580297,8,0.16,0
652,003,Ward_1,2019-10-05 14:39:13.703608,27,0.6,0
653,001,A_and_E,2019-10-05 14:39:13.703608,7,0.14,0
654,006,Ward_4,2019-10-05 14:48:32.941244,27,0.39,0
655,005,Ward_3,2019-10-05 14:48:32.941244,16,0.2,0
656,001,A_and_E,2019-10-05 14:54:00.000000,8,0.16,0
657,007,Ward_5,2019-10-05 14:56:08.498008,31,0.89,0
658,001,A_and_E,2019-10-05 14:56:08.498008,7,0.14,0
659,001,A_and_E,2019-10-05 14:57:00.000000,8,0.16,0
660,003,Ward_1,2019-10-05 15:03:47.307750,28,0.62,0
661,001,A_and_E,2019-10-05 15:03:47.307750,7,0.14,0
662,006,Ward_4,2019-10-05 15:06:06.068088,28,0.4,0
663,005,Ward_3,2019-10-05 15:06:06.068088,15,0.19,0
664,003,Ward_1,2019-10-05 15:12:13.955969,29,0.64,0
665,001,A_and_E,2019-10-05 15:12:13.955969,6,0.12,0
666,001,A_and_E,2019-10-05 15:21:00.000000,7,0.14,0
667,003,Ward_1,2019-10-05 15:21:00.000000,30,0.67,0
668,001,A_and_E,2019-10-05 15:21:00.000000,6,0.12,0
669,006,Ward_4,2019-10-05 15:37:13.361322,29,0.41,0
670,002,Elective,2019-10-05 15:37:13.361322,0,0.0,0
671,001,A_and_E,2019-10-05 15:42:00.000000,7,0.14,0
672,002,Elective,2019-10-05 16:08:00.000000,1,0.04,0
673,003,Ward_1,2019-10-05 16:10:31.083768,31,0.69,0
674,001,A_and_E,2019-10-05 16:10:31.083768,6,0.12,0
675,003,Ward_1,2019-10-05 16:18:04.548444,32,0.71,0
676,001,A_and_E,2019-10-05 16:18:04.548444,5,0.1,0
677,004,Ward_2,2019-10-05 16:27:53.520902,8,0.13,0
678,003,Ward_1,2019-10-05 16:27:53.520902,31,0.69,0
679,001,A_and_E,2019-10-05 16:43:00.000000,6,0.12,0
680,001,A_and_E,2019-10-05 16:44:00.000000,7,0.14,0
681,001,A_and_E,2019-10-05 16:48:00.000000,8,0.16,0
682,002,Elective,2019-10-05 16:58:00.000000,2,0.08,0
683,002,Elective,2019-10-05 17:27:00.000000,3,0.12,0
684,002,Elective,2019-10-05 17:41:00.000000,4,0.16,0
685,001,A_and_E,2019-10-05 17:53:00.000000,9,0.18,0
686,001,A_and_E,2019-10-05 17:53:00.000000,10,0.2,0
687,002,Elective,2019-10-05 17:59:00.000000,5,0.2,0
688,001,A_and_E,2019-10-05 18:08:00.000000,11,0.22,0
689,001,A_and_E,2019-10-05 18:43:00.000000,12,0.24,0
690,001,A_and_E,2019-10-05 18:43:00.000000,13,0.26,0
691,001,A_and_E,2019-10-05 18:48:00.000000,14,0.28,0
692,001,A_and_E,2019-10-05 19:16:00.000000,15,0.3,0
693,002,Elective,2019-10-05 20:08:00.000000,6,0.24,0
694,002,Elective,2019-10-05 20:12:00.000000,7,0.28,0
695,001,A_and_E,2019-10-05 20:27:00.000000,16,0.32,0
696,001,A_and_E,2019-10-05 20:33:00.000000,17,0.34,0
697,002,Elective,2019-10-05 20:52:00.000000,8,0.32,0
698,002,Elective,2019-10-05 21:09:00.000000,9,0.36,0
699,001,A_and_E,2019-10-05 21:16:00.000000,18,0.36,0
700,001,A_and_E,2019-10-05 21:40:00.000000,19,0.38,0
701,001,A_and_E,2019-10-05 21:43:00.000000,20,0.4,0
702,002,Elective,2019-10-05 21:56:00.000000,10,0.4,0
703,002,Elective,2019-10-05 22:05:00.000000,11,0.44,0
704,001,A_and_E,2019-10-05 22:20:00.000000,21,0.42,0
705,001,A_and_E,2019-10-05 22:39:00.000000,22,0.44,0
706,002,Elective,2019-10-05 23:00:00.000000,12,0.48,0
707,002,Elective,2019-10-05 23:00:00.000000,13,0.52,0
708,001,A_and_E,2019-10-05 23:12:00.000000,23,0.46,0
709,001,A_and_E,2019-10-05 23:20:00.000000,24,0.48,0
710,002,Elective,2019-10-05 23:29:00.000000,14,0.56,0
711,006,Ward_4,2019-10-05 23:31:04.395641,28,0.4,0
712,002,Elective,2019-10-05 23:47:00.000000,15,0.6,0
713,006,Ward_4,2019-10-05 23:55:44.162932,27,0.39,0
714,002,Elective,2019-10-06 00:10:00.000000,16,0.64,0
715,001,A_and_E,2019-10-06 00:19:00.000000,25,0.5,0
716,002,Elective,2019-10-06 00:34:00.000000,17,0.68,0
717,001,A_and_E,2019-10-06 00:49:00.000000,26,0.52,0
718,001,A_and_E,2019-10-06 01:24:00.000000,27,0.54,0
719,002,Elective,2019-10-06 01:28:00.000000,18,0.72,0
720,006,Ward_4,2019-10-06 01:34:06.805504,26,0.37,0
721,001,A_and_E,2019-10-06 01:41:00.000000,28,0.56,0
722,001,A_and_E,2019-10-06 01:55:00.000000,29,0.58,0
723,001,A_and_E,2019-10-06 02:34:00.000000,30,0.6,0
724,002,Elective,2019-10-06 02:59:00.000000,19,0.76,0
725,001,A_and_E,2019-10-06 02:59:00.000000,31,0.62,0
726,001,A_and_E,2019-10-06 03:09:00.000000,32,0.64,0
727,002,Elective,2019-10-06 03:23:00.000000,20,0.8,0
728,001,A_and_E,2019-10-06 03:38:00.000000,33,0.66,0
729,002,Elective,2019-10-06 03:51:00.000000,21,0.84,0
730,001,A_and_E,2019-10-06 04:19:00.000000,34,0.68,0
731,001,A_and_E,2019-10-06 04:49:00.000000,35,0.7,0
732,002,Elective,2019-10-06 05:13:00.000000,22,0.88,0
733,001,A_and_E,2019-10-06 05:28:00.000000,36,0.72,0
734,002,Elective,2019-10-06 05:29:00.000000,23,0.92,0
735,001,A_and_E,2019-10-06 05:41:00.000000,37,0.74,0
736,001,A_and_E,2019-10-06 05:48:00.000000,38,0.76,0
737,002,Elective,2019-10-06 05:50:00.000000,24,0.96,0
738,001,A_and_E,2019-10-06 06:09:00.000000,39,0.78,0
739,001,A_and_E,2019-10-06 06:25:00.000000,40,0.8,0
740,001,A_and_E,2019-10-06 06:49:00.000000,41,0.82,0
741,003,Ward_1,2019-10-06 06:59:26.560781,32,0.71,0
742,001,A_and_E,2019-10-06 06:59:26.560781,40,0.8,0
743,003,Ward_1,2019-10-06 06:59:31.467877,33,0.73,0
744,001,A_and_E,2019-10-06 06:59:31.467877,39,0.78,0
745,003,Ward_1,2019-10-06 07:00:00.000000,34,0.76,0
746,003,Ward_1,2019-10-06 07:00:00.000000,35,0.78,0
747,003,Ward_1,2019-10-06 07:00:00.000000,36,0.8,0
748,003,Ward_1,2019-10-06 07:00:00.000000,37,0.82,0
749,003,Ward_1,2019-10-06 07:00:00.000000,38,0.84,0
750,003,Ward_1,2019-10-06 07:00:00.000000,39,0.87,0
751,003,Ward_1,2019-10-06 07:00:00.000000,40,0.89,0
752,001,A_and_E,2019-10-06 07:00:00.000000,38,0.76,0
753,001,A_and_E,2019-10-06 07:00:00.000000,37,0.74,0
754,001,A_and_E,2019-10-06 07:00:00.000000,36,0.72,0
755,001,A_and_E,2019-10-06 07:00:00.000000,35,0.7,0
756,001,A_and_E,2019-10-06 07:00:00.000000,34,0.68,0
757,001,A_and_E,2019-10-06 07:00:00.000000,33,0.66,0
758,001,A_and_E,2019-10-06 07:00:00.000000,32,0.64,0
759,001,A_and_E,2019-10-06 07:42:00.000000,33,0.66,0
760,008,Ward_6,2019-10-06 07:59:13.771236,6,0.3,0
761,002,Elective,2019-10-06 07:59:13.771236,23,0.92,0
762,008,Ward_6,2019-10-06 07:59:58.810929,7,0.35,0
763,002,Elective,2019-10-06 07:59:58.810929,22,0.88,0
764,008,Ward_6,2019-10-06 08:28:27.596689,8,0.4,0
765,002,Elective,2019-10-06 08:28:27.596689,21,0.84,0
766,003,Ward_1,2019-10-06 08:29:47.734408,41,0.91,0
767,001,A_and_E,2019-10-06 08:29:47.734408,32,0.64,0
768,008,Ward_6,2019-10-06 08:32:33.248703,9,0.45,0
769,002,Elective,2019-10-06 08:32:33.248703,20,0.8,0
770,003,Ward_1,2019-10-06 08:41:25.695150,42,0.93,0
771,001,A_and_E,2019-10-06 08:41:25.695150,31,0.62,0
772,003,Ward_1,2019-10-06 08:44:05.006508,43,0.96,0
773,001,A_and_E,2019-10-06 08:44:05.006508,30,0.6,0
774,007,Ward_5,2019-10-06 08:59:02.000638,32,0.91,0
775,001,A_and_E,2019-10-06 08:59:02.000638,29,0.58,0
776,007,Ward_5,2019-10-06 08:59:02.380695,33,0.94,0
777,001,A_and_E,2019-10-06 08:59:02.380695,28,0.56,0
778,007,Ward_5,2019-10-06 08:59:04.175130,34,0.97,0
779,001,A_and_E,2019-10-06 08:59:04.175130,27,0.54,0
780,005,Ward_3,2019-10-06 08:59:07.351909,16,0.2,0
781,002,Elective,2019-10-06 08:59:07.351909,19,0.76,0
782,007,Ward_5,2019-10-06 08:59:08.597535,35,1.0,0
783,001,A_and_E,2019-10-06 08:59:08.597535,26,0.52,0
784,005,Ward_3,2019-10-06 08:59:09.420260,17,0.21,0
785,002,Elective,2019-10-06 08:59:09.420260,18,0.72,0
786,004,Ward_2,2019-10-06 08:59:19.235370,9,0.15,0
787,002,Elective,2019-10-06 08:59:19.235370,17,0.68,0
788,008,Ward_6,2019-10-06 08:59:23.688779,10,0.5,0
789,007,Ward_5,2019-10-06 08:59:23.688779,34,0.97,0
790,007,Ward_5,2019-10-06 08:59:27.949929,35,1.0,0
791,001,A_and_E,2019-10-06 08:59:27.949929,25,0.5,0
792,007,Ward_5,2019-10-06 08:59:33.223004,35,1.0,1
793,005,Ward_3,2019-10-06 08:59:34.107393,18,0.23,0
794,002,Elective,2019-10-06 08:59:34.107393,16,0.64,0
795,005,Ward_3,2019-10-06 08:59:37.232924,19,0.24,0
796,002,Elective,2019-10-06 08:59:37.232924,15,0.6,0
797,004,Ward_2,2019-10-06 08:59:38.560504,10,0.17,0
798,003,Ward_1,2019-10-06 08:59:38.560504,42,0.93,0
799,007,Ward_5,2019-10-06 08:59:38.746557,35,1.0,2
800,004,Ward_2,2019-10-06 08:59:40.074227,11,0.18,0
801,001,A_and_E,2019-10-06 08:59:40.074227,24,0.48,0
802,007,Ward_5,2019-10-06 08:59:45.549966,35,1.0,3
803,007,Ward_5,2019-10-06 08:59:47.688812,35,1.0,4
804,007,Ward_5,2019-10-06 08:59:48.044685,35,1.0,5
805,004,Ward_2,2019-10-06 08:59:49.325952,12,0.2,0
806,003,Ward_1,2019-10-06 08:59:49.325952,41,0.91,0
807,007,Ward_5,2019-10-06 08:59:51.036243,35,1.0,6
808,004,Ward_2,2019-10-06 08:59:54.779194,13,0.22,0
809,001,A_and_E,2019-10-06 08:59:54.779194,23,0.46,0
810,004,Ward_2,2019-10-06 08:59:55.898043,14,0.23,0
811,002,Elective,2019-10-06 08:59:55.898043,14,0.56,0
812,004,Ward_2,2019-10-06 08:59:59.109270,15,0.25,0
813,002,Elective,2019-10-06 08:59:59.109270,13,0.52,0
814,008,Ward_6,2019-10-06 08:59:59.497746,11,0.55,0
815,004,Ward_2,2019-10-06 08:59:59.497746,14,0.23,0
816,007,Ward_5,2019-10-06 09:00:00.000000,35,1.0,7
817,003,Ward_1,2019-10-06 09:03:29.851445,42,0.93,0
818,001,A_and_E,2019-10-06 09:03:29.851445,22,0.44,0
819,001,A_and_E,2019-10-06 09:07:00.000000,23,0.46,0
820,002,Elective,2019-10-06 09:08:00.000000,14,0.56,0
821,007,Ward_5,2019-10-06 09:17:30.647229,35,1.0,8
822,001,A_and_E,2019-10-06 09:18:00.000000,24,0.48,0
823,003,Ward_1,2019-10-06 09:21:26.075590,43,0.96,0
824,001,A_and_E,2019-10-06 09:21:26.075590,23,0.46,0
825,003,Ward_1,2019-10-06 09:27:15.376894,44,0.98,0
826,001,A_and_E,2019-10-06 09:27:15.376894,22,0.44,0
827,007,Ward_5,2019-10-06 09:31:15.601629,35,1.0,9
